fixture_id,league_id,league_name,home_team,away_team,home_goals,away_goals,xg_home,xg_away,goal_diff,goal_total,match_result,kg_var,over_2_5,over_3_5,score_label
1237870,203,Süper Lig,Sivasspor,Eyüpspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237875,203,Süper Lig,BB Bodrumspor,Konyaspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237868,203,Süper Lig,Kasimpasa,Adana Demirspor,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237867,203,Süper Lig,Antalyaspor,Hatayspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237874,203,Süper Lig,Rizespor,Fenerbahce,0,5,0.0,0.0,-5,5,MS2,0,1,1,0-5
1237884,203,Süper Lig,Fenerbahce,Alanyaspor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237881,203,Süper Lig,Konyaspor,Kayserispor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237878,203,Süper Lig,Rizespor,Kasimpasa,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237876,203,Süper Lig,Goztepe,BB Bodrumspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237880,203,Süper Lig,Adana Demirspor,Galatasaray,1,5,0.0,0.0,-4,6,MS2,1,1,1,1-5
1237877,203,Süper Lig,Istanbul Basaksehir,Antalyaspor,5,2,0.0,0.0,3,7,MS1,1,1,1,5-2
1237879,203,Süper Lig,Eyüpspor,Trabzonspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237883,203,Süper Lig,Besiktas,Sivasspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237882,203,Süper Lig,Hatayspor,Samsunspor,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1237885,203,Süper Lig,Sivasspor,Gazişehir Gaziantep,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237890,203,Süper Lig,Samsunspor,Konyaspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237892,203,Süper Lig,Galatasaray,Rizespor,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1237893,203,Süper Lig,BB Bodrumspor,Istanbul Basaksehir,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237889,203,Süper Lig,Kayserispor,Eyüpspor,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237887,203,Süper Lig,Kasimpasa,Fenerbahce,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1237886,203,Süper Lig,Alanyaspor,Hatayspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237891,203,Süper Lig,Trabzonspor,Besiktas,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237888,203,Süper Lig,Antalyaspor,Adana Demirspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237873,203,Süper Lig,Galatasaray,Gazişehir Gaziantep,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237871,203,Süper Lig,Samsunspor,Istanbul Basaksehir,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237872,203,Süper Lig,Trabzonspor,Kayserispor,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237901,203,Süper Lig,Hatayspor,BB Bodrumspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237898,203,Süper Lig,Konyaspor,Sivasspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237897,203,Süper Lig,Fenerbahce,Galatasaray,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1237900,203,Süper Lig,Kasimpasa,Antalyaspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237896,203,Süper Lig,Rizespor,Samsunspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237902,203,Süper Lig,Besiktas,Eyüpspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237899,203,Süper Lig,Adana Demirspor,Alanyaspor,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1237895,203,Süper Lig,Goztepe,Kayserispor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237894,203,Süper Lig,Gazişehir Gaziantep,Trabzonspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237903,203,Süper Lig,Sivasspor,Istanbul Basaksehir,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1237907,203,Süper Lig,Samsunspor,Goztepe,4,3,0.0,0.0,1,7,MS1,1,1,1,4-3
1237909,203,Süper Lig,Galatasaray,Kasimpasa,3,3,0.0,0.0,0,6,MS0,1,1,1,3-3
1237904,203,Süper Lig,Alanyaspor,Rizespor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237908,203,Süper Lig,Trabzonspor,Konyaspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237910,203,Süper Lig,Eyüpspor,Gazişehir Gaziantep,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237906,203,Süper Lig,Antalyaspor,Fenerbahce,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1237911,203,Süper Lig,BB Bodrumspor,Adana Demirspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237905,203,Süper Lig,Kayserispor,Besiktas,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1237916,203,Süper Lig,Rizespor,Antalyaspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237919,203,Süper Lig,Kasimpasa,BB Bodrumspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237912,203,Süper Lig,Goztepe,Sivasspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237915,203,Süper Lig,Istanbul Basaksehir,Kayserispor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237920,203,Süper Lig,Hatayspor,Trabzonspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237918,203,Süper Lig,Konyaspor,Eyüpspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237917,203,Süper Lig,Adana Demirspor,Samsunspor,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1237914,203,Süper Lig,Galatasaray,Alanyaspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237913,203,Süper Lig,Gazişehir Gaziantep,Besiktas,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237925,203,Süper Lig,Kayserispor,Gazişehir Gaziantep,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237927,203,Süper Lig,Trabzonspor,Istanbul Basaksehir,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237924,203,Süper Lig,Antalyaspor,Galatasaray,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1237928,203,Süper Lig,Eyüpspor,Goztepe,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237922,203,Süper Lig,Sivasspor,Hatayspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237921,203,Süper Lig,Besiktas,Konyaspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237923,203,Süper Lig,Alanyaspor,Kasimpasa,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1237926,203,Süper Lig,Samsunspor,Fenerbahce,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237929,203,Süper Lig,BB Bodrumspor,Rizespor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237934,203,Süper Lig,Adana Demirspor,Sivasspor,2,4,0.0,0.0,-2,6,MS2,1,1,1,2-4
1237937,203,Süper Lig,Hatayspor,Kayserispor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237936,203,Süper Lig,Kasimpasa,Samsunspor,1,4,0.0,0.0,-3,5,MS2,1,1,1,1-4
1237930,203,Süper Lig,Goztepe,Trabzonspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237931,203,Süper Lig,Gazişehir Gaziantep,Konyaspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237935,203,Süper Lig,Alanyaspor,Antalyaspor,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1237938,203,Süper Lig,Fenerbahce,BB Bodrumspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237933,203,Süper Lig,Istanbul Basaksehir,Eyüpspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237932,203,Süper Lig,Galatasaray,Besiktas,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237946,203,Süper Lig,Gazişehir Gaziantep,Goztepe,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237940,203,Süper Lig,Sivasspor,Rizespor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237941,203,Süper Lig,Kayserispor,Adana Demirspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237939,203,Süper Lig,Besiktas,Kasimpasa,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1237942,203,Süper Lig,Konyaspor,Istanbul Basaksehir,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237947,203,Süper Lig,BB Bodrumspor,Alanyaspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237945,203,Süper Lig,Eyüpspor,Hatayspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237943,203,Süper Lig,Trabzonspor,Fenerbahce,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1237944,203,Süper Lig,Samsunspor,Antalyaspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237954,203,Süper Lig,Kasimpasa,Kayserispor,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1237953,203,Süper Lig,Antalyaspor,BB Bodrumspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237955,203,Süper Lig,Hatayspor,Gazişehir Gaziantep,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237951,203,Süper Lig,Rizespor,Trabzonspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237952,203,Süper Lig,Adana Demirspor,Eyüpspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237948,203,Süper Lig,Goztepe,Konyaspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237949,203,Süper Lig,Galatasaray,Samsunspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1237950,203,Süper Lig,Istanbul Basaksehir,Besiktas,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237956,203,Süper Lig,Fenerbahce,Sivasspor,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1237963,203,Süper Lig,Eyüpspor,Rizespor,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1237959,203,Süper Lig,Kayserispor,Fenerbahce,2,6,0.0,0.0,-4,8,MS2,1,1,1,2-6
1237965,203,Süper Lig,Gazişehir Gaziantep,Istanbul Basaksehir,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237964,203,Süper Lig,BB Bodrumspor,Galatasaray,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237958,203,Süper Lig,Sivasspor,Kasimpasa,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237960,203,Süper Lig,Konyaspor,Hatayspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237961,203,Süper Lig,Samsunspor,Alanyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237957,203,Süper Lig,Besiktas,Goztepe,2,4,0.0,0.0,-2,6,MS2,1,1,1,2-4
1237962,203,Süper Lig,Trabzonspor,Adana Demirspor,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1237971,203,Süper Lig,Antalyaspor,Sivasspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237969,203,Süper Lig,Samsunspor,BB Bodrumspor,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1237970,203,Süper Lig,Adana Demirspor,Konyaspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1237967,203,Süper Lig,Istanbul Basaksehir,Goztepe,4,1,0.0,0.0,3,5,MS1,1,1,1,4-1
1237972,203,Süper Lig,Alanyaspor,Trabzonspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237968,203,Süper Lig,Rizespor,Kayserispor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237966,203,Süper Lig,Galatasaray,Eyüpspor,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237974,203,Süper Lig,Fenerbahce,Gazişehir Gaziantep,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237973,203,Süper Lig,Hatayspor,Besiktas,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237979,203,Süper Lig,Trabzonspor,Kasimpasa,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237978,203,Süper Lig,Konyaspor,Antalyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237983,203,Süper Lig,Goztepe,Adana Demirspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237975,203,Süper Lig,Besiktas,Fenerbahce,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237980,203,Süper Lig,Eyüpspor,Samsunspor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237977,203,Süper Lig,Kayserispor,Alanyaspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237976,203,Süper Lig,Sivasspor,Galatasaray,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1237981,203,Süper Lig,Istanbul Basaksehir,Hatayspor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237982,203,Süper Lig,Gazişehir Gaziantep,Rizespor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237990,203,Süper Lig,Kasimpasa,Eyüpspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237984,203,Süper Lig,BB Bodrumspor,Sivasspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237985,203,Süper Lig,Rizespor,Konyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237989,203,Süper Lig,Alanyaspor,Gazişehir Gaziantep,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237991,203,Süper Lig,Hatayspor,Goztepe,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237988,203,Süper Lig,Antalyaspor,Kayserispor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1237992,203,Süper Lig,Fenerbahce,Istanbul Basaksehir,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1237987,203,Süper Lig,Adana Demirspor,Besiktas,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1237986,203,Süper Lig,Galatasaray,Trabzonspor,4,3,0.0,0.0,1,7,MS1,1,1,1,4-3
1237998,203,Süper Lig,Eyüpspor,Fenerbahce,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1237995,203,Süper Lig,Sivasspor,Samsunspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1237993,203,Süper Lig,Besiktas,Alanyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238000,203,Süper Lig,Gazişehir Gaziantep,Antalyaspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1238001,203,Süper Lig,Goztepe,Rizespor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1237996,203,Süper Lig,Kayserispor,Galatasaray,1,5,0.0,0.0,-4,6,MS2,1,1,1,1-5
1237997,203,Süper Lig,Trabzonspor,BB Bodrumspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1237999,203,Süper Lig,Istanbul Basaksehir,Kasimpasa,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1237994,203,Süper Lig,Hatayspor,Adana Demirspor,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1238009,203,Süper Lig,Alanyaspor,Konyaspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238004,203,Süper Lig,Rizespor,Besiktas,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238006,203,Süper Lig,Adana Demirspor,Istanbul Basaksehir,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238007,203,Süper Lig,Antalyaspor,Eyüpspor,1,4,0.0,0.0,-3,5,MS2,1,1,1,1-4
1238003,203,Süper Lig,Galatasaray,Goztepe,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238005,203,Süper Lig,Samsunspor,Trabzonspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238008,203,Süper Lig,Kasimpasa,Gazişehir Gaziantep,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1238002,203,Süper Lig,BB Bodrumspor,Kayserispor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238010,203,Süper Lig,Fenerbahce,Hatayspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238014,203,Süper Lig,Kayserispor,Samsunspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238013,203,Süper Lig,Hatayspor,Rizespor,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238011,203,Süper Lig,Besiktas,BB Bodrumspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238012,203,Süper Lig,Sivasspor,Alanyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238016,203,Süper Lig,Trabzonspor,Antalyaspor,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1238017,203,Süper Lig,Istanbul Basaksehir,Galatasaray,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238018,203,Süper Lig,Gazişehir Gaziantep,Adana Demirspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238015,203,Süper Lig,Konyaspor,Fenerbahce,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1238019,203,Süper Lig,Goztepe,Kasimpasa,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1238027,203,Süper Lig,Hatayspor,Galatasaray,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238022,203,Süper Lig,Istanbul Basaksehir,Rizespor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1238021,203,Süper Lig,Gazişehir Gaziantep,BB Bodrumspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238028,203,Süper Lig,Besiktas,Samsunspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238020,203,Süper Lig,Goztepe,Antalyaspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238025,203,Süper Lig,Konyaspor,Kasimpasa,3,3,0.0,0.0,0,6,MS0,1,1,1,3-3
1238026,203,Süper Lig,Adana Demirspor,Fenerbahce,0,4,0.0,0.0,-4,4,MS2,0,1,1,0-4
1238023,203,Süper Lig,Eyüpspor,Alanyaspor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1238024,203,Süper Lig,Trabzonspor,Sivasspor,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1238034,203,Süper Lig,Samsunspor,Gazişehir Gaziantep,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238030,203,Süper Lig,Sivasspor,Kayserispor,5,2,0.0,0.0,3,7,MS1,1,1,1,5-2
1238032,203,Süper Lig,Alanyaspor,Istanbul Basaksehir,5,4,0.0,0.0,1,9,MS1,1,1,1,5-4
1238035,203,Süper Lig,Galatasaray,Konyaspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238036,203,Süper Lig,Rizespor,Adana Demirspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238031,203,Süper Lig,Antalyaspor,Besiktas,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238037,203,Süper Lig,BB Bodrumspor,Eyüpspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238029,203,Süper Lig,Fenerbahce,Goztepe,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238033,203,Süper Lig,Kasimpasa,Hatayspor,5,4,0.0,0.0,1,9,MS1,1,1,1,5-4
1238043,203,Süper Lig,Konyaspor,BB Bodrumspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238041,203,Süper Lig,Eyüpspor,Sivasspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238045,203,Süper Lig,Hatayspor,Antalyaspor,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1238044,203,Süper Lig,Kayserispor,Trabzonspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238039,203,Süper Lig,Istanbul Basaksehir,Samsunspor,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1238042,203,Süper Lig,Adana Demirspor,Kasimpasa,3,5,0.0,0.0,-2,8,MS2,1,1,1,3-5
1238040,203,Süper Lig,Goztepe,Alanyaspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238046,203,Süper Lig,Fenerbahce,Rizespor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238038,203,Süper Lig,Gazişehir Gaziantep,Galatasaray,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238052,203,Süper Lig,Samsunspor,Hatayspor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1238048,203,Süper Lig,Kayserispor,Konyaspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238047,203,Süper Lig,Sivasspor,Besiktas,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1238051,203,Süper Lig,Kasimpasa,Rizespor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238049,203,Süper Lig,Alanyaspor,Fenerbahce,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1238054,203,Süper Lig,Galatasaray,Adana Demirspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238050,203,Süper Lig,Antalyaspor,Istanbul Basaksehir,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238053,203,Süper Lig,Trabzonspor,Eyüpspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238055,203,Süper Lig,BB Bodrumspor,Goztepe,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238061,203,Süper Lig,Adana Demirspor,Antalyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238056,203,Süper Lig,Gazişehir Gaziantep,Sivasspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238058,203,Süper Lig,Istanbul Basaksehir,BB Bodrumspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238064,203,Süper Lig,Besiktas,Trabzonspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238062,203,Süper Lig,Hatayspor,Alanyaspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238060,203,Süper Lig,Konyaspor,Samsunspor,0,1,0.0,0.0,-1,1,MS2,0,0,0,0-1
1238057,203,Süper Lig,Eyüpspor,Kayserispor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238063,203,Süper Lig,Fenerbahce,Kasimpasa,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238059,203,Süper Lig,Rizespor,Galatasaray,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238073,203,Süper Lig,BB Bodrumspor,Hatayspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238072,203,Süper Lig,Eyüpspor,Besiktas,1,3,0.0,0.0,-2,4,MS2,1,1,1,1-3
1238065,203,Süper Lig,Sivasspor,Konyaspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238067,203,Süper Lig,Antalyaspor,Kasimpasa,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238069,203,Süper Lig,Samsunspor,Rizespor,2,3,0.0,0.0,-1,5,MS2,1,1,1,2-3
1238068,203,Süper Lig,Kayserispor,Goztepe,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238066,203,Süper Lig,Alanyaspor,Adana Demirspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238070,203,Süper Lig,Trabzonspor,Gazişehir Gaziantep,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238071,203,Süper Lig,Galatasaray,Fenerbahce,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238076,203,Süper Lig,Adana Demirspor,BB Bodrumspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238081,203,Süper Lig,Besiktas,Kayserispor,2,0,0.0,0.0,2,2,MS1,0,0,0,2-0
1238077,203,Süper Lig,Rizespor,Alanyaspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238080,203,Süper Lig,Kasimpasa,Galatasaray,3,3,0.0,0.0,0,6,MS0,1,1,1,3-3
1238082,203,Süper Lig,Fenerbahce,Antalyaspor,3,0,0.0,0.0,3,3,MS1,0,1,0,3-0
1238079,203,Süper Lig,Konyaspor,Trabzonspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238075,203,Süper Lig,Gazişehir Gaziantep,Eyüpspor,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238078,203,Süper Lig,Istanbul Basaksehir,Sivasspor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238074,203,Süper Lig,Goztepe,Samsunspor,2,2,0.0,0.0,0,4,MS0,1,1,1,2-2
1238091,203,Süper Lig,BB Bodrumspor,Kasimpasa,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238085,203,Süper Lig,Kayserispor,Istanbul Basaksehir,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238087,203,Süper Lig,Antalyaspor,Rizespor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238089,203,Süper Lig,Trabzonspor,Hatayspor,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238084,203,Süper Lig,Sivasspor,Goztepe,3,1,0.0,0.0,2,4,MS1,1,1,1,3-1
1238090,203,Süper Lig,Eyüpspor,Konyaspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238088,203,Süper Lig,Samsunspor,Adana Demirspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238086,203,Süper Lig,Alanyaspor,Galatasaray,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238083,203,Süper Lig,Besiktas,Gazişehir Gaziantep,1,2,0.0,0.0,-1,3,MS2,1,1,0,1-2
1238096,203,Süper Lig,Galatasaray,Antalyaspor,4,0,0.0,0.0,4,4,MS1,0,1,1,4-0
1238092,203,Süper Lig,Gazişehir Gaziantep,Kayserispor,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238099,203,Süper Lig,Kasimpasa,Alanyaspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
1238093,203,Süper Lig,Istanbul Basaksehir,Trabzonspor,0,3,0.0,0.0,-3,3,MS2,0,1,0,0-3
1238098,203,Süper Lig,Konyaspor,Besiktas,1,0,0.0,0.0,1,1,MS1,0,0,0,1-0
1238095,203,Süper Lig,Rizespor,BB Bodrumspor,0,2,0.0,0.0,-2,2,MS2,0,0,0,0-2
1238094,203,Süper Lig,Goztepe,Eyüpspor,1,1,0.0,0.0,0,2,MS0,1,0,0,1-1
1238100,203,Süper Lig,Hatayspor,Sivasspor,3,2,0.0,0.0,1,5,MS1,1,1,1,3-2
1238097,203,Süper Lig,Fenerbahce,Samsunspor,0,0,0.0,0.0,0,0,MS0,0,0,0,0-0
1238104,203,Süper Lig,Kayserispor,Hatayspor,5,0,0.0,0.0,5,5,MS1,0,1,1,5-0
1238103,203,Süper Lig,Antalyaspor,Alanyaspor,2,1,0.0,0.0,1,3,MS1,1,1,0,2-1
